""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV13298|Ruminococcaceae_UCG-005"	0.0010608020698577	0.00036641541038526	0.000605314241583001	0.000251405888190539	0.000252931024221865	0.000694819732880414	0.000888936777738868	0.000395167663994581	0.000194328387213192	0.000113342702996781	0.000241402063182967	0.0000988410882403815	0.000181631046800266	0.0000636000826801075	0.000171648035702791	0.000281107050675935	0.000187350704907027	0.0000737001142351771	0.0000856946983546618	0.000656763096168882	0.000501767590375185	0.000437710437710438	0.00096139139554701	0.000295479168718605	0.000429083560563068	0.000930514605942747	0.000979820655611644	0.000244167450037236	0.0000355880329307931	0.0000791964203218015
"ASV13305|Ruminococcaceae_UCG-005"	0.000595084087968952	0.0000785175879396985	0.0000834916195286898	0.000529275554085346	0.000312444206391716	0.000308808770169073	0.000404062171699485	0.000536298972564074	0.0000138805990866566	0.000204016865394206	0.000225308592304102	0	0.000151359205666889	0.0000477000620100806	0.0000858240178513957	0	0	0.000208816990333002	0	0.000469116497263487	0.000433344737142206	0.000269360269360269	0.000174798435554002	0.000126633929450831	0.000124572646615084	0.000240470066704305	0.000210847482853139	0.000439501410067024	0.0000474507105743909	0.0000791964203218015
"ASV11640|Ruminococcaceae"	0	0.00018320770519263	0	0.00014555077737347	0.000044634886627388	0.000514681283615121	0.0000404062171699485	0.000310488878852885	0	0.000170014054495172	0.000386243301092747	0.0000988410882403815	0.00133196100986862	0.000127200165360215	0.0010942562276053	0	0	0.0000614167618626476	0	0.000781860828772478	0	0.000707070707070707	0.00260012672886578	0.000675380957071098	0.000359876534665799	0	0.000086819551763057	0.00034183443005213	0	0
"ASV11490|Ruminococcaceae"	0.000853816300129366	0.000314070351758794	0.000981026529462105	0.00179953688389018	0.000550496935071118	0.00177565042847217	0.000767718126229022	0.000366941402280682	0.000749552350679455	0.000668721947681008	0.00028968247581956	0.000728953025772814	0.000302718411333777	0.0000636000826801075	0.0000214560044628489	0.000702767626689837	0.000265413498618289	0.000515900799646239	0.000542733089579525	0.00206411258795934	0.00239479986315429	0.00134680134680135	0.00310267223108353	0.000576887900831563	0.00138414051794538	0.00264517073374736	0.00287744800128989	0.000256375822539097	0.00106764098792379	0.00281147292142395
"ASV17940|Spirochaetaceae_M2PT2-76"	0.00382923673997413	0.000261725293132328	0.000229601953703897	0.00190539199470724	0.00151758614533119	0.000102936256723024	0.0000808124343398971	0.000112905046855594	0.000596865760726233	0.00174547762615043	0.000531084539002527	0.000308878400751192	0.000332990252467155	0	0.0000643680133885468	0.0000766655592752549	0.0000468376762267568	0.000122833523725295	0.000528450639853748	0	0.000707036150074125	0.000202020202020202	0.00093954159110276	0.00109749405524053	0.00196547953548244	0	0	0.000146500470022341	0	0.000329985084674173
"ASV8255|Erysipelotrichaceae"	0.000155239327296248	0.000209380234505863	0.0000417458097643449	0.000595434998346014	0.000208296137594477	0.0000257340641807561	0.000107749912453196	0.000169357570283392	0.000124925391779909	0.000646053407081652	0.000177028179667509	0.000172971904420668	0.000393533934733911	0.000127200165360215	0.0000214560044628489	0.00020444149140068	0	0.0000982668189802361	0.000199954296160878	0.000218921032056294	0.000707036150074125	0.000202020202020202	0.000262197653331003	0.000548747027620267	0	0.000292746168161763	0.000210847482853139	0.000268584195040959	0.000249116230515552	0.000118794630482702
"ASV8238|Erysipelotrichaceae"	0.000206985769728331	0	0.00123150138804817	0.0000793913331128019	0.000907576028090222	0	0.000592624518492579	0.0000564525234277972	0	0.000170014054495172	0.00043452371372934	0.00121080333094467	0.0000908155234001332	0	0.000300384062479885	0.000472770948864072	0	0.000319367161685767	0.000299931444241316	0.000281469898358092	0.000364921883909226	0.000134680134680135	0.000218498044442502	0.000323620041929901	0.000166096862153446	0.000575037116032035	0.000322472620834212	0	0.000735486013903058	0.000211190454191471
"ASV13811|Ruminococcaceae_UCG-010"	0.000491591203104787	0.000732830820770519	0.000480076812289966	0.0000264637777042673	0.000133904659882164	0.000926426310507218	0.000202031085849743	0.000649204019419668	0.00209597046208514	0.000498707893185837	0.000788580073064358	0	0.00142277653326875	0.000286200372060484	0	0	0	0.000466767390156121	0.000299931444241316	0.00118842845973417	0.000821074238795758	0.00101010101010101	0.00111434002665676	0.000703521830282394	0.000678228853793237	0.000669134098655459	0.000992223448720652	0.000329626057550268	0.000296566941089943	0.0000791964203218015
"ASV13549|Ruminococcaceae_UCG-010"	0.000879689521345408	0.00112541876046901	0.000793170385522553	0.000701290109163083	0.000684401594953282	0.00164698010756839	0.00083506182151227	0.000790335327989161	0.000458059769859667	0.00140544951716009	0.00120701031591483	0.00165558822802639	0.000635708663800932	0.000318000413400537	0.000922608191902504	0.00378216759091258	0.00377823921562505	0.000122833523725295	0.000842664533820841	0.00125097732603597	0.00161934085984719	0.00202020202020202	0.0045229095199598	0.00213870636405848	0.00221462482871261	0.00425527465863706	0.003038684311707	0.000634835370096812	0.00180312700182685	0.00249468724013675
"ASV14007|Ruminococcaceae_UCG-010"	0.0000258732212160414	0.0000785175879396985	0.00016698323905738	0.000158782666225604	0.0000595131821698506	0.0000514681283615121	0.0000404062171699485	0.0000282262617138986	0.000194328387213192	0.000691390488280365	0.000740299660427764	0.000617756801502385	0.000302718411333777	0.00025440033072043	0	0	0.000234188381133784	0.0000859834666077066	0.000199954296160878	0.00071931196247068	0.000638613296841145	0.000303030303030303	0.000327747066663753	0.000239197422296014	0.0000276828103589076	0.000533216234866069	0.000607736862341399	0.0004150846650633	0.000474507105743909	0.000303586277900239
"ASV8232|Erysipelotrichaceae"	0.0000517464424320828	0	0.0000626187146465174	0.0000529275554085346	0.0000148782955424627	0.000180138449265292	0.0000808124343398971	0.0000282262617138986	0.0000138805990866566	0.0000453370811987124	0.000193121650546373	0.0000494205441201908	0	0	0.0000429120089256979	0.000025555186425085	0.000156125587422523	0.0000737001142351771	0.000228519195612431	0.000125097732603597	0.000364921883909226	0.000303030303030303	0	0.000337690478535549	0.000304510913947984	0.0000313656608744746	0.000235653069071155	0	0.000142352131723173	0.00125394332176186
"ASV8228|Erysipelotrichaceae"	0.000388098318240621	0.0000785175879396985	0.0000626187146465174	0.000330797221303341	0.0000743914777123133	0.000231606577626805	0.0000673436952832476	0.000169357570283392	0.000166567189039879	0.000430702271387768	0.000450617184608204	0.000172971904420668	0.000787067869467821	0.000190800248040322	0.0000214560044628489	0.000919986711303059	0.00168615634416324	0.00101951824691995	0.000157106946983547	0.000437842064112588	0.00114038088721633	0.000505050505050505	0.000240347848886752	0.000802014886521929	0.000955056957382313	0.000825962403027832	0.00145112679375395	0.000451709782568886	0.000237253552871954	0.000369583294835073
"ASV7936|Erysipelatoclostridium"	0	0.000575795644891122	0.000187856143939552	0.000158782666225604	0.0000892697732547759	0.000746287861241926	0.000188562346793093	0.0000846787851416958	0.0000694029954332829	0.000272022487192275	0.000177028179667509	0	0.0000605436822667555	0	0.0000643680133885468	0.0000383327796376275	0	0.000393067275920944	0.000214236745886654	0.000875684128225176	0.000410537119397879	0.00141414141414141	0.000152948631109752	0.000534676591014619	0.0000692070258972691	0.000156828304372373	0.000223250275962147	0.000244167450037236	0.000249116230515552	0.000250788664352371
"ASV8218|Erysipelotrichaceae"	0.000129366106080207	0.000130862646566164	0.000250474858586069	0.0000661594442606682	0.000327322501934178	0	0.000188562346793093	0.000395167663994581	0.0000555223963466263	0.000612050596182618	0.00028968247581956	0.000308878400751192	0.000211902887933644	0	0.000128736026777094	0.000447215762438987	0.0161746108569733	0.000417633980666003	0.000314213893967093	0.000906958561376075	0.000501767590375185	0.00037037037037037	0.00115803963554526	0.000351760915141197	0.00171633424225227	0.000846872843610815	0.00161236310417106	0.0000976669800148942	0.000284704263446345	0.000659970169348345
"ASV7951|Erysipelotrichaceae_UCG-004"	0.00108667529107374	0.0000261725293132328	0.000626187146465174	0.0000396956665564009	0.000327322501934178	0.000283074705988317	0.0000673436952832476	0.0000282262617138986	0.000138805990866566	0.000102008432697103	0.00299338558346879	0.000358298944871383	0.000211902887933644	0.000429300558090726	0.000214560044628489	0.00210830288006951	0.00357527595197577	0.0019162029701146	0.000342778793418647	0.00172009382329945	0.00408256357623446	0.00127946127946128	0.000218498044442502	0.00104121230881794	0.000885849931485044	0.000313656608744746	0.000595334069232391	0.0016603386602532	0.00226577142992716	0.000778764799831048
"ASV8229|Erysipelotrichaceae"	0.0000517464424320828	0.0000785175879396985	0.00016698323905738	0.000555739331789613	0.000252931024221865	0.000926426310507218	0.000134687390566495	0.000423393925708479	0.0000277611981733132	0.0000453370811987124	0	0.000111196224270429	0	0	0.000278928058017036	0.000025555186425085	0.0000156125587422523	0.000405350628293474	0.0000571297989031079	0.0000938232994526974	0.0000684228532329798	0.000404040404040404	0.0000436996088885004	0.000872367069550168	0.000982739767741221	0.000219559626121322	0.0000992223448720652	0.000793544212621015	0.00139979596194453	0.0000263988067739338
"ASV12999|Ruminococcaceae_NK4A214"	0.00545924967658473	0.00246021775544389	0.00158634077104511	0.0029904068805822	0.00306492888174731	0.0023417998404488	0.00224927942246047	0.00254036355425088	0.0011520897241925	0.0000906741623974249	0.000386243301092747	0.0000123551360300477	0.0000908155234001332	0	0.0000429120089256979	0.000025555186425085	0.00889915848308379	0.000270233752195649	0.000228519195612431	0.0036591086786552	0.000866689474284411	0.00303030303030303	0.00190093298664977	0.000379901788352493	0.00232535607014824	0.000386843150785187	0.000384486586379253	0.000244167450037236	0.000842250112695438	0.00017159224403057
"ASV13017|Ruminococcaceae_NK4A214"	0.000103492884864166	0.000680485762144054	0.000333966478114759	0.000701290109163083	0.000371957388561566	0.000463213155253609	0.000296312259246289	0.000366941402280682	0.00140194050775231	0.000283356757491953	0.0007242061895489	0.000172971904420668	0.000544893140400799	0.000302100392730511	0.000278928058017036	0.000383327796376275	0.00682268817036424	0.000601884266253946	0.000585580438756856	0.00071931196247068	0.000889497092028738	0.000875420875420875	0.000852142373325759	0.000450253971380732	0.000262986698409623	0.000731865420404408	0.00053332010368735	0.000195333960029788	0.000201665519941161	0.00100315465740949
"ASV13662|Ruminococcaceae_UCG-010"	0.00111254851228978	0.00036641541038526	0.000480076812289966	0.00127026132980483	0.00193417842052015	0.00084922411796495	0.00117178029792851	0.00112905046855594	0.000194328387213192	0.00114476130026749	0.00102998213624732	0	0.000817339710601199	0.000190800248040322	0.000278928058017036	0	0	0.000110550171352766	0.000428473491773309	0.00150117279124316	0.0013684570646596	0.00148148148148148	0.00113618983110101	0.00212463592745283	0.00195163813030299	0.00174602178867909	0.00451461669167897	0.00119642050518245	0.000889700823269828	0.0000527976135478676
"ASV13957|Ruminococcaceae_UCG-010"	0.000129366106080207	0.00018320770519263	0.0000208729048821725	0.000172014555077737	0.0000297565910849253	0.000283074705988317	0.0000808124343398971	0.0000564525234277972	0.0000138805990866566	0.000736727569479077	0.000177028179667509	0.000172971904420668	0.000121087364533511	0.000206700268710349	0.000257472053554187	0.000421660576013902	0.00014051302868027	0.0000614167618626476	0.000514168190127971	0.000281469898358092	0.000296499030676246	0.000336700336700337	0.000109249022221251	0.00026733829550731	0.000124572646615084	0.000177738744955356	0.000086819551763057	0	0.000699897980972265	0.000263988067739338
"ASV14169|Ruminococcaceae_UCG-010"	0.000155239327296248	0.000157035175879397	0	0.000198478332782005	0.000238052728679402	0.000180138449265292	0.000202031085849743	0.000112905046855594	0.000791194147939425	0.000861404542775536	0.0000321869417577289	0.000741308161802861	0.000211902887933644	0.0000477000620100806	0	0	0	0.000135116876097825	0.000199954296160878	0.000218921032056294	0.000159653324210286	0.000134680134680135	0.0000218498044442502	0.0000844226196338872	0.000221462482871261	0.000188193965246848	0.0000620139655450407	0	0	0
"ASV13990|Ruminococcaceae_UCG-010"	0.000155239327296248	0.000209380234505863	0.000354839382996932	0.000185246443929871	0.000907576028090222	0.000257340641807561	0.000350187215472887	0.0000564525234277972	0.000416417972599697	0.00200616584304303	0	0.0000617756801502385	0.0002724465702004	0.000572400744120967	0	0	0.0000312251174845045	0	0.00014282449725777	0.000125097732603597	0.000478959972630859	0	0.0000218498044442502	0.000182915675873422	0.000318352319127438	0.000146373084080882	0.000124027931090081	0	0.000498232461031104	0.0000527976135478676
"ASV13830|Ruminococcaceae_UCG-010"	0.00018111254851229	0.000235552763819095	0.000208729048821725	0.000132318888521336	0.00156222103195858	0.00141537352994158	0.00055221830132263	0.000705656542847465	0.000513582166206293	0.000328693838690665	0.000820767014822087	0.000605401665472337	0.000908155234001332	0.000397500516750672	0.0000429120089256979	0	0	0.000208816990333002	0.000399908592321755	0.00103205629397967	0.000957919945261717	0.00124579124579125	0.00113618983110101	0.000492465281197676	0.000844325715946683	0.000345022269619221	0.000682153620995448	0.000293000940044683	0.000462644428100311	0.000765565396444081
"ASV18689|Mollicutes_RF39"	0	0	0	0	0	0.000180138449265292	0	0.000225810093711189	0	0.0000566713514983905	0	0	0	0	0.000472032098182676	0	0	0	0	0.000187646598905395	0.00132284182917094	0.000303030303030303	0.0000218498044442502	0.000323620041929901	0.000193779672512353	0.000961880266817222	0.0012154737246828	0	0.000486369783387506	0.0000131994033869669
"ASV11220|Lactobacillus"	0	0	0.000250474858586069	0.00346675487925901	0	0	0.000026937478113299	0.0000282262617138986	0.000138805990866566	0.00468105363376706	0.0000321869417577289	0	0	0	0	0.0000127775932125425	0.0000624502349690091	0.000024566704745059	0.000014282449725777	0.000156372165754496	0	0	0.0000436996088885004	0.00039397222495814	0	0.0000104552202914915	0.0000372083793270244	0	0.0000237253552871954	0
"ASV18660|Mollicutes_RF39"	0	0.000261725293132328	0.000417458097643449	0.0000396956665564009	0.000252931024221865	0.000102936256723024	0.0000808124343398971	0.000508072710850175	0.000111044792693253	0.0000113342702996781	0.000418430242850476	0.0000370654080901431	0.000484349458134044	0.000222600289380376	0.000321840066942734	0.000741100406327464	0.0000780627937112613	0.000024566704745059	0.0000428473491773309	0	0.000912304709773064	0.0000336700336700337	0.000196648239998252	0	0.0000276828103589076	0.000784141521861866	0.000607736862341399	0	0.000213528197584759	0.000277187471126305
"ASV384|Bacteria"	0.00124191461836999	0.000209380234505863	0.000480076812289966	0.000939464108501489	0.000967089210260073	0.0012867032090378	0.000525280823209331	0.00081856158970306	0.000749552350679455	0.000215351135693884	0.000257495534061831	0.000271812992661049	0.0000605436822667555	0.000143100186030242	0.000278928058017036	0.000344995016738647	0.00202963263649279	0.000368500571175885	0.000128542047531993	0.00153244722439406	0.000775459003307105	0.000471380471380471	0.00131098826665501	0.000492465281197676	0.000719753069331599	0.000961880266817222	0.00245575303558361	0.00135512934770666	0.000913426178557024	0.000435580311769908
"ASV513|Bacteria"	0.000155239327296248	0.000471105527638191	0.0000208729048821725	0.000238173999338406	0.000133904659882164	0.000334542834349829	0.000175093607736444	0.000508072710850175	0.0000832835945199395	0.000192682595094528	0.000241402063182967	0.000420074625021621	0.000181631046800266	0.000127200165360215	0.000214560044628489	0.0000511103728501699	0.000390313968556307	0.0000122833523725295	0.000228519195612431	0.000250195465207193	0	0.000168350168350168	0.0000218498044442502	0.000154774802662127	0.0000276828103589076	0.000334567049327729	0.000508514517469334	0	0.0000118626776435977	0.00017159224403057
"ASV16675|Oligosphaeraceae_Z20"	0.000206985769728331	0.000157035175879397	0.00016698323905738	0.000132318888521336	0.0000595131821698506	0	0.0000538749562265981	0.0000846787851416958	0.00167955248948545	0.000612050596182618	0.00159325361700758	0.000926635202253577	0.000635708663800932	0.00117660152958199	0.00257472053554187	0.000830543558815262	0.0000156125587422523	0	0.000528450639853748	0.000187646598905395	0.000296499030676246	0.000269360269360269	0.000109249022221251	0.000253267858901662	0.000318352319127438	0.0000522761014574577	0.00013643072419909	0.00106212840766197	0.000474507105743909	0.000409181504995974
"ASV5850|Phascolarctobacterium"	0.00230271668822768	0.00520833333333333	0.00221252791751028	0.00247436321534899	0.00187466523835029	0.0048637381301629	0.00386552810925841	0.00259681607767867	0.00187388087669864	0.00235752822233305	0.0017220013840385	0.00202624230892782	0.00154386389780226	0.00209880272844355	0.00345441671851868	0.00258107382893358	0.00285709824983217	0.0019162029701146	0.000971206581352834	0.00384675527756059	0.00175618656631315	0.00235690235690236	0.00299342320886228	0.00121005754808572	0.00732210333993107	0.00538443845011814	0.00390687982933757	0.000708085605107983	0.00228949678521436	0.000395982101609007
"ASV5842|Phascolarctobacterium"	0.0152652005174644	0.0315378978224456	0.0106243085850258	0.0160502811776381	0.00732012140689163	0.0198152294191822	0.0166069552568489	0.0107824319747093	0.0293574670682787	0.0152672620936664	0.0257817403479408	0.0177543304751785	0.0334503844523824	0.0184917240392413	0.0149977471195314	0.0264240627635379	0.0179076048773634	0.0162263084841115	0.0189385283363803	0.0267083659108679	0.0217128520925989	0.0261279461279461	0.0160159066576354	0.017222214405313	0.0249975777540936	0.0367919202057587	0.0236025152864425	0.00589664391839924	0.0107119979121687	0.00678449334090099
"ASV5856|Phascolarctobacterium"	0.0000258732212160414	0.0000523450586264657	0	0.0000793913331128019	0	0.000102936256723024	0.0000942811733965466	0.0000282262617138986	0.000194328387213192	0.0000453370811987124	0.0000482804126365933	0.0000494205441201908	0.0000302718411333777	0.000174900227370296	0.0000429120089256979	0.0000638879660627124	0.0000156125587422523	0.0000122833523725295	0.0000714122486288848	0	0.0000228076177443266	0	0	0	0.000927374147023406	0.001233715994396	0.000830987138303546	0.000146500470022341	0.00041519371752592	0.0000131994033869669
"ASV5859|Phascolarctobacterium"	0	0.0000523450586264657	0.000313093573232587	0	0.000312444206391716	0	0.000255906042076341	0.000620977757705769	0.000513582166206293	0.0000453370811987124	0	0.000494205441201908	0.0000302718411333777	0.000143100186030242	0	0	0.000296638616102793	0	0.000528450639853748	0.0000625488663017983	0	0.000101010101010101	0.0000655494133327507	0.000225126985690366	0	0.00067958931894695	0.000570528483014375	0	0	0
"ASV6461|Clostridium_sensu_stricto_1"	0	0.00206762981574539	0.0000417458097643449	0	0.0000297565910849253	0	0	0	0.00120761212053912	0	0.000128747767030916	0.00213743853319825	0	0.0000318000413400537	0.000815328169588259	0.000140553525337967	0	0.000147400228470354	0	0.000125097732603597	0	0	0	0	0.00058133901753706	0.000606402776906509	0.00192243293189626	0.0000488334900074471	0.0000237253552871954	0.00496297567349956
"ASV8024|Erysipelotrichaceae_UCG-004"	0	0.0000261725293132328	0	0.0000793913331128019	0	0.0000257340641807561	0	0	0	0.000260688216892596	0	0	0.0000302718411333777	0	0	0.0000766655592752549	0	0.0000859834666077066	0.0000999771480804388	0.000281469898358092	0.000661420914585472	0.000336700336700337	0.000152948631109752	0.000140704366056479	0.000456766370921976	0.000240470066704305	0.000111625137981073	0.000256375822539097	0.000533820493961897	0.000263988067739338
"ASV7960|Erysipelotrichaceae_UCG-004"	0	0.000314070351758794	0.000146110334175207	0.000463116109824677	0.000044634886627388	0.0000257340641807561	0.000202031085849743	0	0.000374776175339728	0.00242553384413111	0.000820767014822087	0.000679532481652623	0.0002724465702004	0.000651900847471102	0.00133027227669663	0.00155886637193018	0.00177983169661676	0.000700151085234182	0.000399908592321755	0.000688037529319781	0.000592998061352492	0.000404040404040404	0.000240347848886752	0.000295479168718605	0.000166096862153446	0.000324111829036238	0.000285264241507187	0.0000976669800148942	0.0010439156326366	0.00139913675901849
"ASV7987|Erysipelotrichaceae_UCG-004"	0	0.00018320770519263	0.00016698323905738	0.0000661594442606682	0.0000595131821698506	0.000154404385084536	0.000026937478113299	0	0.00323417958719098	0.0000793398920977467	0.000836860485700951	0.00140848550742544	0.0000302718411333777	0.0000318000413400537	0.000643680133885468	0	0.000249800939876036	0.000466767390156121	0.000871229433272395	0.000187646598905395	0.000866689474284411	0.000471380471380471	0.0000655494133327507	0	0	0	0	0	0.0000118626776435977	0
"ASV8046|Erysipelotrichaceae_UCG-004"	0	0.0000261725293132328	0	0	0.0000148782955424627	0.0000514681283615121	0.0000134687390566495	0.0000564525234277972	0.000152686589953222	0.000124676973296459	0.0000482804126365933	0	0.0000605436822667555	0	0	0	0.0000780627937112613	0	0	0.000437842064112588	0.000387729501653552	0.000303030303030303	0.000152948631109752	0.000140704366056479	0.000221462482871261	0.0000940969826234239	0.0000620139655450407	0	0.0000949014211487817	0.000712767782896213
"ASV7954|Erysipelotrichaceae_UCG-004"	0.000284605433376455	0.00115159128978224	0.001210628483166	0.00222295732715845	0.00044634886627388	0.000360276898530585	0.000121218651509846	0.000790335327989161	0.000582985161639576	0.000158679784195493	0.000659832306033442	0.00048185030517186	0.000484349458134044	0.000174900227370296	0.000150192031239942	0.00250440826965833	0.00126461725812243	0.0000122833523725295	0.000599862888482633	0.000406567630961689	0.00193864750826776	0.000404040404040404	0.000284047457775253	0.000520606154408971	0.000207621077691807	0.000261380507287289	0.000359681000161236	0.000195333960029788	0.0000949014211487817	0.00130674093530972
"ASV13219|Ruminococcaceae_UCG-005"	0	0.000601968174204355	0.0000417458097643449	0.0000132318888521336	0.0000743914777123133	0.000257340641807561	0.0000808124343398971	0.000254036355425087	0.000166567189039879	0.000147345513895815	0.000209215121425238	0.0000617756801502385	0.000121087364533511	0.0000636000826801075	0.0000858240178513957	0.000025555186425085	0.0031068991897082	0.000049133409490118	0.000157106946983547	0.000187646598905395	0.000114038088721633	0.0000673400673400673	0.0000655494133327507	0.0000984930562395351	0.0000692070258972691	0.000345022269619221	0.000508514517469334	0.0000244167450037236	0.000130489454079575	0.0000659970169348345
"ASV13248|Ruminococcaceae_UCG-005"	0.000284605433376455	0.000837520938023451	0.000563568431818656	0.000396956665564009	0.00050586204844373	0.000437479091072853	0.00134687390566495	0.00110082420684205	0.000777313548852769	0.002640884979825	0.00234964674831421	0.00155674713978601	0.00202821335593631	0.0021306027697836	0.000986976205291051	0.00325828626919833	0.00410610294921235	0.00105636830403754	0.0012425731261426	0.00206411258795934	0.0031702588664614	0.00141414141414141	0.000327747066663753	0.0013507619141422	0.00193779672512353	0.00351295401794116	0.00447740831235194	0.000488334900074471	0.00217087000877838	0.000818363009991948
"ASV13238|Ruminococcaceae_UCG-005"	0.000698576972833118	0.00154417922948074	0.000772297480640381	0.00105855110817069	0.000490983752901268	0.00100362850304949	0.00156237373057134	0.00127018177712544	0.000902238940632678	0.00244820238473047	0.00300947905434765	0.000457140033111765	0.00066598050493431	0.000572400744120967	0.000429120089256979	0.000971097084153229	0.000187350704907027	0.00176880274164425	0.00215664990859232	0.00181391712275215	0.000752651385562778	0.00185185185185185	0.00131098826665501	0.00111156449184618	0.000401400750204161	0.00176693222926207	0.0019720441043323	0	0.000889700823269828	0.000831562413378915
"ASV13350|Ruminococcaceae_UCG-005"	0.000284605433376455	0.0000261725293132328	0.000375712287879104	0	0.0000595131821698506	0.000231606577626805	0.0000404062171699485	0	0.000152686589953222	0.0000113342702996781	0.000241402063182967	0	0	0.0000636000826801075	0.0000858240178513957	0.000025555186425085	0	0.0000614167618626476	0.00014282449725777	0.000437842064112588	0.000319306648420572	0.000269360269360269	0.000131098826665501	0.0000844226196338872	0	0.000219559626121322	0.000310069827725204	0	0.000177940164653966	0.0000395982101609007
"ASV13285|Ruminococcaceae_UCG-005"	0.000284605433376455	0.000811348408710218	0.000584441336700829	0.000476347998676811	0.00028268761530679	0.00059188347615739	0.000754249387172373	0.000733882804561364	0.000180447788126536	0.00041936800108809	0.00028968247581956	0.00048185030517186	0.000575164981534177	0.000238500310050403	0.000343296071405583	0.00167386471084307	0.00146758052177171	0.000319367161685767	0.000528450639853748	0.000625488663017983	0.000456152354886532	0.000235690235690236	0.000349596871108004	0.000436183534775084	0.000304510913947984	0.00067958931894695	0.000719362000322473	0.000256375822539097	0.000521957816318299	0.000237589260965404
"ASV13323|Ruminococcaceae_UCG-005"	0.000103492884864166	0.00018320770519263	0.0000834916195286898	0.000264637777042673	0.000104148068797239	0.000102936256723024	0.000457937127926084	0.000254036355425087	0.0000832835945199395	0.000294691027791631	0	0.0000617756801502385	0.000181631046800266	0.0000318000413400537	0.0000858240178513957	0	0	0.000049133409490118	0.0000856946983546618	0.000312744331508991	0.0000912304709773064	0	0.000262197653331003	0.000436183534775084	0.000166096862153446	0.000648223658072476	0.000682153620995448	0	0.000189802842297563	0.0000263988067739338
"ASV13315|Ruminococcaceae_UCG-005"	0.00018111254851229	0.000261725293132328	0.00016698323905738	0.000158782666225604	0.000193417842052015	0.000437479091072853	0.000390593432642836	0.000564525234277972	0.000499701567119637	0.00023801967629324	0.000466710655487069	0.00032123353678124	0.000393533934733911	0.000143100186030242	0.000150192031239942	0.000166108711763052	0.000312251174845045	0.000049133409490118	0.000128542047531993	0.000406567630961689	0.0000684228532329798	0.000269360269360269	0.000436996088885004	0.00019698611247907	0.000124572646615084	0.000156828304372373	0.000210847482853139	0.0000122083725018618	0.000106764098792379	0.000145193437256636
"ASV13225|Ruminococcaceae_UCG-005"	0.0019404915912031	0.00431846733668342	0.0016698323905738	0.0013364207740655	0.00122002023448194	0.00149257572248385	0.0028284352018964	0.0039799029016597	0.00190164207487195	0.00442036541687446	0.00344400276807699	0.00169265363611653	0.00342071804807168	0.00241680314184408	0.00315403265603879	0.00448493521760241	0.00730667749137406	0.000466767390156121	0.00401336837294333	0.00681782642689601	0.00239479986315429	0.00562289562289562	0.00244717809775603	0.0036442430808628	0.000692070258972691	0.00274972293666228	0.0047254641745321	0.00100108654515267	0.00234881017343235	0.000976755850635551
"ASV9088|Lachnospiraceae_XPB1014 "	0.00121604139715395	0.000104690117252931	0.000229601953703897	0.0000264637777042673	0.000163661250967089	0.0000257340641807561	0.000363655954529537	0.000141131308569493	0.0000138805990866566	0.0000906741623974249	0.000273589004940696	0.0000864859522103338	0.0000605436822667555	0.000222600289380376	0.0000429120089256979	0	0	0.0000737001142351771	0.000228519195612431	0.000250195465207193	0.00013684570646596	0.000101010101010101	0.000196648239998252	0.00019698611247907	0.0000276828103589076	0.0000313656608744746	0	0	0.000083038743505184	0.0000659970169348345
"ASV8885|Lachnospiraceae_AC2044 "	0.000310478654592497	0.000471105527638191	0.0000208729048821725	0.000264637777042673	0.000357079093019104	0	0.0012795302103817	0.00107259794512815	0	0.0000680056217980686	0.0000321869417577289	0	0	0	0.0000214560044628489	0	0.0000624502349690091	0	0	0.0000938232994526974	0.0000456152354886532	0.0000673400673400673	0	0.0000140704366056479	0	0.0000209104405829831	0.0000124027931090081	0.0000244167450037236	0.0000237253552871954	0
"ASV9141|Lachnospiraceae"	0.0155498059508409	0.0124842964824121	0.0156755515665115	0.00525305987429706	0.0064125453788014	0.0100362850304949	0.0192737655900655	0.00445974935079598	0.00216537345751843	0.00516842725665322	0.00423258284114135	0.00203859744495787	0.00871829024641279	0.00197160256308333	0.0177012036818504	0.0042421609465641	0.0138483396043778	0.00148628563707607	0.00344207038391225	0.00247068021892103	0.0057475196715703	0.00181818181818182	0.00898026962658684	0.00226534029350931	0.00705911664152145	0.0050707818413734	0.00355960162228534	0.00509089133327636	0.00276400389095827	0.00685049035783583
"ASV9579|Lachnospiraceae"	0.000646830530401035	0.000157035175879397	0.000208729048821725	0.0000661594442606682	0.000252931024221865	0.000643351604518902	0.00110443660264526	0.000451620187422378	0.0000694029954332829	0.000158679784195493	0.0000965608252731867	0.0000494205441201908	0.0000302718411333777	0.0000477000620100806	0	0.000178886304975595	0	0	0.0000714122486288848	0.0000312744331508991	0.00013684570646596	0.0000673400673400673	0.0000655494133327507	0.0000281408732112957	0.0000415242155383615	0.00013591786378939	0.00019844468974413	0	0.000486369783387506	0
